imdbID,Title,Year,Directors,Writers,Composers,Cast,IMDbRating,Metascore,OriginCountry,OriginalLanguage
4361050,Ouija: Origin of Evil,2016,Mike Flanagan,"Mike Flanagan, Jeff Howard","Andrew Grush, Taylor Stewart","Annalise Basso, Elizabeth Reaser, Lulu Wilson, Henry Thomas, Parker Mack, Halle Charlton, Alexis G. Zall, Doug Jones, Kate Siegel, Sam Anderson, Chelsea Gonzalez, Lincoln Melcher, Nicholas Keenan, Michael Weaver, Ele Keats, Eve Gordon, Nina Mansker, John Prosky, Lin Shaye, Emily Brobst",6.2,65.0,United States,English
1204977,Ouija,2014,Stiles White,"Stiles White, Juliet Snowden",Anton Sanko,"Olivia Cooke, Ana Coto, Matthew Settle, Shelley Hennig, Daren Kagasoff, Bianca A. Santos, Douglas Smith, Robyn Lively, Sierra Hawkins, Lin Shaye, Claudia Katz Minnick, Afra Sophia Tully, Izzie  Galanti, Sunny May Allison, Claire Beale, Vivis Colombetti, Bill Watterson, Morgan Peter Brown, Jake Lucas, Ken Blackwell, Kathleen Coyne, Leigh Bush",4.5,38.0,United States,English
5022702,Hush,2016,Mike Flanagan,"Mike Flanagan, Kate Siegel","Andrew Grush, Taylor Stewart","John Gallagher Jr., Kate Siegel, Michael Trucco, Samantha Sloyan, Emma Graves",6.6,67.0,United States,English
8110652,Bodies Bodies Bodies,2022,Halina Reijn,Sarah DeLappe,Rich Vreeland,"Amandla Stenberg, Maria Bakalova, Myha'la, Rachel Sennott, Chase Sui Wonders, Pete Davidson, Lee Pace, Conner O'Malley",6.2,69.0,United States,English
6166392,Wonka,2023,Paul King,"Simon Farnaby, Paul King",Joby Talbot,"Timothée Chalamet, Calah Lane, Keegan-Michael Key, Hugh Grant, Paterson Joseph, Olivia Colman, Tom Davis, Jim Carter, Rowan Atkinson, Matt Lucas, Mathew Baynton, Natasha Rothwell, Rakhee Thakrar, Rich Fulcher, Kobna Holdbrook-Smith, Simon Farnaby, Ellie White, Sally Hawkins, Colin O'Brien, Freya Parker, Murray McArthur, Charlotte Ritchie, Phil Wang, Rufus Jones, Isy Suttie, Ian Bartholomew, Sophie Winkleman, Justin Edwards, Michael Abubakar, Tim FitzHigham, Jane Bertish, Tracy Ifeachor, Dominic Coleman, Muzz Khan, Ben Howard, Alison Pargeter, Bleu Woodward, Paul G. Raymond, Lola Shepelev, Marina Bye, Robyn Rose, Millie O'Donnell, Susie Fairfax, Macie Blake, Ellie Blake, Matilda Tucker, Bertie Caplan, Gustave Die, Poppy Townsend White, Grant Crookes, Rene Costa",6.9,66.0,United Kingdom,English
5734576,The Possession of Hannah Grace,2018,Diederik Van Rooijen,Brian Sieve,John Frizzell,"Shay Mitchell, Kirby Johnson, Grey Damon, Stana Katic, Louis Herthum, J.P. Valenti, Larry Eudene, James A. Watson, Jr, Lexie Roth, Mickey Gilmore, Shawn Fitzgibbon, Jacob Ming-Trent, Arthur Hiou, Steven Weisz, Kenneth Israel, Nick Thune, Maximillian McNamara, Guy Clemens, Gijs Scholten van Aschat, Marianne Bayard, Jeff Bellin",5.2,37.0,United States,English
963794,The Ruins,2008,Carter Smith,Scott B. Smith,Graeme Revell,"Jonathan Tucker, Jena Malone, Shawn Ashmore, Laura Ramsey, Joe Anderson, Sergio Calderón, Jesse Ramirez, Balder Moreno, Dimitri Baveas, Patricio Almeida Rodriguez, Mario Jurado, Luis Antonio Ramos, Bar Paly, Jordan Patrick Smith, Karen Strassman, Robert Munns",5.9,44.0,United States,English
26736843,The Watchers,2024,Ishana Night Shyamalan,Ishana Night Shyamalan,Abel Korzeniowski,"Dakota Fanning, Georgina Campbell, Olwen Fouéré, Oliver Finnegan, Alistair Brammer, John Lynch, Siobhan Hewlett, Hannah Dargan, Emily Dargan, Joel Figueroa, Thabile Michelle Hlongwane, Anthony Morris, Shane O'Regan, Jim Tighe, Zarima McDermott, Morgan Bailey-Rocks, Christian Bailey-Rocks, Éabha Connolly, Hannah Howland, Kya Brame, Ffion Haf, Shannon Antonia, Kofi De Graft Jordan, Charles Camrose, Charlie Mann, Jacob Greenway, Andrea Bechis, Cara Steele, Seán T. Ó Meallaigh, Diarmuid de Faoite, Ann Marie Horan, Niamh McHenry",5.7,46.0,United States,English
12873562,The Invitation,2022,Jessica M. Thompson,Blair Butler,Dara Taylor,"Nathalie Emmanuel, Thomas Doherty, Sean Pertwee, Hugh Skinner, Carol Ann Crawford, Alana Boden, Stephanie Corneliussen, Tian Chaudhry, Courtney Taylor, Scott Alexander Young, Ian Lindsay, Lili Walters, Elizabeth Counsell, Virág Bárány, Jeremy Wheeler, Viktoria Monhor, Celina Schleicher, Panka Murányi, Simon Szabó, Peter Linka, Stephen Saracco, Gábor Matus, Kata Sarbó, András Korcsmáros, Christine Grace Szarkó",5.3,45.0,United States,English
4273800,The Good Nurse,2022,Tobias Lindholm,Krysty Wilson-Cairns,"Biosphere, Clint Mansell","Jessica Chastain, Eddie Redmayne, Nnamdi Asomugha, Kim Dickens, Malik Yoba, Alix West Lefler, Noah Emmerich, Gabe Fazio, Ajay Naidu, Moe Irvin, Maria Dizzia, Shaun O'Hagan, Marcia Jean Kurtz, Myra Lucretia Taylor, Denise Pillott, Dartel McRae, Joseph Fugelo, Judith Delgado, Jesus-Papoleto Melendez, Devyn McDowell, Jennean Farmer, Navya La Shay, David Lavine, Bruce MacVittie, Brooke Stacy Mills, Charlotte Cohn-Williams, Christine Healy, Maria Farrow, Alex Bartner, Anjelica Bosboom, Rebecca Watson, Jennifer Regan, Beth Dixon, Brian Sayers, Steve Antonucci, Evan Bass, Andrew James Bleidner, David Boston, Chris Henry Coffey, Victor Cruz, Sheetal Deo, Marcia M Francis, Gina Jun, Becca Marks, Lauren Yaffe",6.8,65.0,United States,English
1099212,Twilight,2008,Catherine Hardwicke,Melissa Rosenberg,Carter Burwell,"Kristen Stewart, Robert Pattinson, Billy Burke, Peter Facinelli, Ashley Greene, Jackson Rathbone, Nikki Reed, Kellan Lutz, Elizabeth Reaser, Taylor Lautner, Gil Birmingham, Cam Gigandet, Rachelle Lefevre, Edi Gathegi, Anna Kendrick, Michael Welch, Justin Chon, Christian Serratos, José Zúñiga, Sarah Clarke, Matt Bushell, Gregory Tyree Boyce, Trish Egan, Ayanna Berkshire, Ned Bellamy, Bryce Flint-Sommerville, Solomon Trimble, Alexander Mendeluk, Hunter Jackson, Gavin Bristol, Sean McGrath, Katie Powers, Catherine Grimme, William Joseph Elk III, Victoria Geil, Stephenie Meyer, Rick Mora, Edward Stiner, Robert Zorn, Humberto Amor, Kristopher Hyatt, Sherry Nelson, Tyler Nordby, Trip Ross, Josh Turner, Maggie-Jo Turner",5.3,56.0,United States,English
1259571,The Twilight Saga: New Moon,2009,Chris Weitz,"Melissa Rosenberg, Chris Weitz",Alexandre Desplat,"Kristen Stewart, Robert Pattinson, Taylor Lautner, Dakota Fanning, Michael Sheen, Ashley Greene, Rachelle Lefevre, Billy Burke, Peter Facinelli, Elizabeth Reaser, Jackson Rathbone, Kellan Lutz, Nikki Reed, Edi Gathegi, Graham Greene, Gil Birmingham, Anna Kendrick, Michael Welch, Justin Chon, Christian Serratos, Jamie Campbell Bower, Christina Jastrzembska, Russell Roberts, Cam Gigandet, Christopher Heyerdahl, Curtis Caravaggio, Daniel Cudmore, Charlie Bewley, Chaske Spencer, Adrien Dorval, Michael Adamthwaite, Alexander Mendeluk, Hunter Jackson, Gavin Bristol, Sean McGrath, Tyson Houseman, Kiowa Gordon, Alex Meraz, Bronson Pelletier, Tinsel Korey, Corinna Russo, Maria Grazia Pompei, Roberto Marchetti, Alessandro Federico, Justine Wachsberger, Cameron Bright, Noot Seear, Elliott Jo Sinclair",4.8,44.0,United States,English
16426418,Challengers,2024,Luca Guadagnino,Justin Kuritzkes,"Trent Reznor, Atticus Ross","Zendaya, Mike Faist, Josh O'Connor, Darnell Appling, Bryan Doo, Shane T Harris, Nada Despotovich, Joan Mcshane, Chris Fowler, Mary Joe Fernández, A.J. Lister, Connor Aulson, Doria Bramante, Christine Dye, James Sylva, Kenneth A. Osherow, Kevin Collins, Burgess Byrd, Jason Tong, Hudson Rivera, Noah Eisenberg, Emma Davis, Naheem Garcia, Alex Bancila, Jake Jensen, Konrad Ryba, Hailey Gates, Andrew Rogers, Beverly Kristenson Helton, Brad Gilbert, Sam Xu, Caleb Schneider",7.0,82.0,United States,English
9421570,The Guilty,2021,Antoine Fuqua,Nic Pizzolatto,Marcelo Zarvos,"Jake Gyllenhaal, Ethan Hawke, Riley Keough, Peter Sarsgaard, Christina Vidal, Paul Dano, Eli Goree, Da'Vine Joy Randolph, David Castañeda, Adrian Martinez, Christiana Montoya, Gillian Zinser, Aileen Burdock, Bill Burr, Beau Knapp, Edi Patterson, Marlene Forte, Maurice Webster, Bret Eric Porter, Sal Lucio, Becky Wu, Terence J. Rotolo, Dillon Lane, Oscar Balderrama, Jaime FitzSimons, Jonathan Hunt",6.3,63.0,United States,English
319262,The Day After Tomorrow,2004,Roland Emmerich,"Jeffrey Nachmanoff, Roland Emmerich",Harald Kloser,"Dennis Quaid, Jake Gyllenhaal, Emmy Rossum, Dash Mihok, Jay O. Sanders, Sela Ward, Austin Nichols, Arjay Smith, Tamlyn Tomita, Sasha Roiz, Ian Holm, Richard McMillan, Nassim Sharara, Carl Alacchi, Kenneth Welsh, Michel 'Gish' Abou-Samah, Kenneth Moskow, Glenn Plummer, Adrian Lester, Nestor Serrano, John Maclaren, Richard Zeman, Perry King, Mimi Kuzyk, Vitali Makarov, Russell Yuen, Tim Bagley, Chris Britton, Christian Tessier, Rick Hoffman, Alan Fawcett, Sheila McCarthy, Amy Sloan, Karen Glave, Joe Cobden, Caroline Keenan, Matt Adler, Nobuya Shimamoto, Robin Wilcock, Jesus Perez, Wendy L. Walsh",6.5,47.0,United States,English
5442430,Life,2017,Daniel Espinosa,"Rhett Reese, Paul Wernick",Jon Ekstrand,"Jake Gyllenhaal, Ryan Reynolds, Rebecca Ferguson, Hiroyuki Sanada, Olga Dihovichnaya, Ariyon Bakare, Naoko Mori, Haruka Kuroda, Camiel Warren-Taylor, Alexandre Nguyen, Hiu Woong-Sin, David Muir, Allen McLean, Jesus Del Orden, Leila Grace, Mari Gvelesiani, Elizabeth Vargas",6.6,54.0,United States,English
2719848,Everest,2015,Baltasar Kormákur,"Simon Beaufoy, William Nicholson",Dario Marianelli,"Jason Clarke, Josh Brolin, Jake Gyllenhaal, Elizabeth Debicki, Keira Knightley, Sam Worthington, Robin Wright, Emily Watson, John Hawkes, Michael Kelly, Clive Standen, Martin Henderson, Vanessa Kirby, Kumud Pant, Thomas M. Wright, Naoko Mori, Mia Goth, Tom Goodman-Hill, Mark Derwin, Ingvar E. Sigurðsson, Ang Phula Sherpa, Charlotte Bøving, Pemba Sherpa, Amy Shindler, Simon Harrison, Chris Reilly, Tim Dantay, Todd Boyce, Justin Salinger, Stormur Jón Kormákur Baltasarsson, Demetri Goritsas, Chike Chan, Micah A. Hauptman, Nancy Baldwin, Lucy Newman-Williams, Vijay Lama, Avin Shah, Johnny Otto, Andrew Moore",7.1,64.0,United Kingdom,English
450259,Blood Diamond,2006,Edward Zwick,Charles Leavitt,James Newton Howard,"Leonardo DiCaprio, Djimon Hounsou, Jennifer Connelly, Kagiso Kuypers, Arnold Vosloo, Antony Coleman, Benu Mabhena, Anointing Lukola, David Harewood, Basil Wallace, Jimi Mistry, Michael Sheen, Marius Weyers, Stephen Collins, Ntare Guma Mbaho Mwine, Ato Essandoh, David S. Lee, Percy Matsemela, Klemens Becker, Grant Swanby, Adetokumboh M'Cormack, Tyrone Keogh, Mduduzi Mabaso, Nathaniel Ramabulana, Zenzo Ngqobe, Vanessa Haywood",8.0,64.0,United States,English
362227,The Terminal,2004,Steven Spielberg,"Sacha Gervasi, Jeff Nathanson",John Williams,"Tom Hanks, Catherine Zeta-Jones, Stanley Tucci, Chi McBride, Diego Luna, Barry Shabaka Henley, Kumar Pallana, Zoe Saldaña, Eddie Jones, Jude Ciccolella, Corey Reynolds, Guillermo Díaz, Rini Bell, Stephen Mendel, Valery Nikolaev, Michael Nouri, Ana Maria Quintana, Bob Morrisey, Sasha Spielberg, Susan Slome, Mik Scriba, Jim Ishida, Carlease Burke, Stephon Fuller, Dan Finnerty, Anastasia Basil, Lydia Blanco Garza, John Eddins, Kenneth Choi, Cas Anvar, Conrad Pla, Danette MacKay, Ian Finlay, Janique Kearns, Eddie Santiago, Kevin Ryder, Dusan Dukic, Mark Ivanir, Matt Holland, Benny Golson, Buster Williams, Mike Ledonne, Carl Allen, Scott Adsit, Robert Covarrubias, Terry Haig, Jeff Michael, Dilva Henry, Michelle Arthur, Thinh Truong Nguyen, Sandrine Kwan, Carl Alacchi, Tanya van Blokland, Evelyne de la Chenelière, Laurie Meghan Phelps, Ryan Stockstad",7.4,55.0,United States,English
112384,Apollo 13,1995,Ron Howard,"Al Reinert, William Broyles Jr.",James Horner,"Tom Hanks, Bill Paxton, Kevin Bacon, Gary Sinise, Ed Harris, Kathleen Quinlan, David Andrews, Xander Berkeley, Christian Clemenson, Brett Cullen, Loren Dean, Clint Howard, Ben Marley, Marc McClure, Tracy Reiner, Joe Spano, Mary Kate Schellhardt, Emily Ann Lloyd, Miko Hughes, Max Elliott Slade, Jean Speegle Howard, Michele Little, Chris Ellis, Tom Wood, Googy Gress, Patrick Mickler, Ray McKinnon, Max Grodénchik, Ned Vaughn, Andy Milder, Geoffrey Blake, Wayne Duvall, Jim Meskimen, Joseph Culp, John Short, Ben Bode, Todd Louiso, Gabriel Jarret, Christopher John Fields, Kenneth White, James Ritz, Andrew Lipschultz, Mark Wheeler, Larry Williams, Endre Hules, Karen Martin, Maureen Hanley, Meadow Williams, Walter von Huene, Brian Markinson, Steve Rankin, Austin O'Brien, Louisa Marie, Thom Barry, Arthur Senzy, Carl Gabriel Yorke, Ryan Holihan, Rance Howard, Jane Jenkins, Todd Hallowell, Matthew Michael Goodall, Taylor Goodall, Misty Dickinson, Roger Corman, Lee Anne Matusek, Mark D. Newman, Mark McKeel, Patty Raya, Jack Conley, Jeffrey Kluger, Bruce Wright, Ivan Allen, Jon Bruno, Reed Rudy, Steve Bernie, Steve Ruge, Herbert Jefferson Jr., John Dullaghan, John Wheeler, Paul Mantee, Julie Rowen, Thomas Crawford, Frank Cavestani, John M. Mathews, Jim Lovell, Neil Armstrong, Jules Bergman, Pope Paul VI",7.7,78.0,United States,English
12584954,Twisters,2024,Lee Isaac Chung,Mark L. Smith,Benjamin Wallfisch,"Daisy Edgar-Jones, Glen Powell, Anthony Ramos, Brandon Perea, Maura Tierney, Harry Hadden-Paton, Sasha Lane, Daryl McCormack, Kiernan Shipka, Nik Dodani, David Corenswet, Tunde Adebimpe, Katy O'Brian, David Born, Paul Scheer, Laura Poe, Austin Bullock, Stephen Oyoung, Alex Kingi, Chris Adrien, Samantha Ireland, Aila Grey, Jeff Swearingen, James Paxton, Lily Smith, Randy Ballard, Ashley Moss, Mike Morgan, Emily Sutton, Julie Oliver-Touchstone, Austin Brooks, Darryl Cox, Douglas Seok, Ben Snow, Ashley Jay Sandberg, Clay Edward Jones, Victoria Angelina Cruz, Ben Scott, Elizabeth Ann Townsend, Capri O'Neill, Livia Chung, Chris Zurcher, Maxim Helmerich, Ken Pomeroy, James McAlister, Damien Lodes, Jennifer Rader, Shaun Maher, Tyler Kijac, Daniel Fortman, Kaden Wittig",6.5,65.0,United States,English
23468450,Longlegs,2024,Osgood Perkins,Osgood Perkins,Elvis Perkins,"Maika Monroe, Nicolas Cage, Blair Underwood, Alicia Witt, Michelle Choi-Lee, Dakota Daulby, Lauren Acala, Kiernan Shipka, Maïla Hosie, Jason William Day, Lisa Chandler, Ava Kelders, Rryla McIntosh, Carmel Amit, Shafin Karim, Trey Helten, Daniel Bacon, Vanessa Walsh, Beatrix Perkins, Scott Nicholson, Peter Bryant, Charles Jarman, Hazel Bartlett-Sias, Marlea Cleveland, Melissa Shim, Malcolm Masters, Erin Boyes, Lumen Beltran, Anita Wittenberg, Michelle Cyr",6.6,77.0,United States,English
13345606,Evil Dead Rise,2023,Lee Cronin,Lee Cronin,Stephen McKeon,"Lily Sullivan, Alyssa Sutherland, Morgan Davies, Gabrielle Echols, Nell Fisher, Mark Mitchinson, Jayden Daniels, Mirabai Pease, Tai Wano, Noah Paul, Melissa Xiao, Billy Reynolds-McCarthy, Richard Crouchley, Anna-Maree Thomas, Bruce Campbell",6.5,69.0,United States,English
335266,Lost in Translation,2003,Sofia Coppola,Sofia Coppola,Kevin Shields,"Bill Murray, Scarlett Johansson, Giovanni Ribisi, Anna Faris, Akiko Takeshita, Kazuyoshi Minamimagoe, Kazuko Shibata, Take, Ryuichiro Baba, Akira Yamaguchi, Catherine Lambert, François du Bois, Tim Leffman, Gregory Pekar, Richard Allen, Diamond Yukai, Jun Maki, Nao Asuka, Tetsuro Nakagawa, Kanako Nakazato, Fumihiro Hayashi, Hiroko Kawasaki, Daikon, Asuka Shimuzu, Ikuko Takahashi, Koichi Tanaka, Hugo Codaro, Akiko Monou, Akimitsu Naruyama, Hiroshi Kawashima, Hiromix, Nobuhiko Kitamura, Nao Kitman, Akira, Kunichi Nomura, Yasuhiko Hattori, Shigekazu Aida, Kazuo Yamada, Akira Motomura, Osamu Shigematu, Takashi Fujii, Kei Takyo, Ryo Kondo, Yumi Ikeda, Yumika Saki, Yuji Okabe, Dietrich Bollmann, Georg O.P. Eschert, Mark Willms, Lisle Wilkerson, Nancy Steiner",7.7,91.0,United States,English
10655524,It Ends with Us,2024,Justin Baldoni,Christy Hall,"Rob Simonsen, Duncan Blickenstaff","Blake Lively, Justin Baldoni, Jenny Slate, Brandon Sklenar, Hasan Minhaj, Kevin McKidd, Amy Morton, Alex Neustaedter, Isabela Ferrer, Robert Clohessy, Robin S. Walker, Emily Baldoni, Adam Mondschein, Caroline Siegrist, Robyn Lively, Megan Robinson, Steve Monroe, Daphne Zelle",6.3,53.0,United States,English
68646,The Godfather,1972,Francis Ford Coppola,"Mario Puzo, Francis Ford Coppola",Nino Rota,"Marlon Brando, Al Pacino, James Caan, Robert Duvall, Richard S. Castellano, Diane Keaton, Talia Shire, Gianni Russo, Sterling Hayden, John Marley, Richard Conte, Al Lettieri, Abe Vigoda, John Cazale, Rudy Bond, Al Martino, Morgana King, Lenny Montana, John Martino, Salvatore Corsitto, Richard Bright, Alex Rocco, Tony Giorgio, Vito Scotti, Tere Livrano, Victor Rendina, Jeannie Linero, Julie Gregg, Ardell Sheridan, Simonetta Stefanelli, Angelo Infanti, Corrado Gaipa, Franco Citti, Saro Urzì, Roman Coppola, Sofia Coppola, Don Costello, Italia Coppola, Gray Frederickson, Ron Gilbert, Sonny Grosso, Louis Guss, Randy Jurgensen, Tony King, Tony Lip, Joe Lo Grippo, Lou Martini Jr., Raymond Martino, Joseph Medaglia, Carol Morley, Rick Petrucelli, Sal Richards, Tom Rosqui, Frank Sivero, Filomena Spagnuolo, Joe Spinell, Gabriele Torrei, Nick Vallelonga, Conrad Yama",9.2,100.0,United States,English
120783,The Parent Trap,1998,Nancy Meyers,"Nancy Meyers, David Swift, Charles Shyer",Alan Silvestri,"Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix, Lisa Ann Walter, Simon Kunz, Polly Holliday, Maggie Wheeler, Ronnie Stevens, Erin Mackey, Joanna Barnes, Hallie Meyers-Shyer, Maggie Emma Thomas, Courtney Woods, Kat Graham, Michael Lohan Jr., Rachel Sullivan, Katie DeShan, Brighton Hertford, Jennifer Lin, Amy Centner, Mia Tramz, Christina Toral, Dana Ponder, Brianne Mercier, Danielle Sherman, Natasha Melnick, Amanda Hampton, Lisa Iverson, Lisa Cloud, Kellie Foster, Heidi Boren, Marissa Leigh, Heather Wayrock, John Atterbury, Hamish McColl, Vendela Kirsebom, Alex Cole, J. Patrick McCormack, William Akey, David Doty, Roshanna Baron, Annie Meyers-Shyer, Brian Fenwick, Jonneine Hellerstein, Troy Christian, Denise Holland, Terry Kerr, Bruce A. Block, Chéri Ballinger, Andrew Blackall, Greg Bronson, Jane Doole, Casey Floresca, Beau Holden, Aliana Lohan, Dina Lohan, Dakota Lohan",6.7,63.0,United States,English
82495,Halloween II,1981,Rick Rosenthal,"John Carpenter, Debra Hill","John Carpenter, Alan Howarth","Jamie Lee Curtis, Donald Pleasence, Charles Cyphers, Jeffrey Kramer, Lance Guest, Pamela Susan Shoop, Hunter von Leer, Dick Warlock, Leo Rossi, Gloria Gifford, Tawny Moyer, Ana Alicia, Ford Rainey, Cliff Emmich, Nancy Stephens, John Zenda, Catherine Bergstrom, Alan Haufrect, Lucille Benson, Howard Culver, Dana Carvey, Billy Warlock, Jonathan Prince, Leigh French, Ty Mitchell, Nancy Kyes, Pamela McMyler, Dennis Holahan, Nichole Drucker, Ken Smolka, Adam Gunn, Roger Hampton, Robin Coleman, Jack Verbois, Tony Moran, Kyle Richards, Brian Andrews, Anne Bruner, Anne-Marie Martin, Helen Kelly, Kim Gottlieb, Don Ramey Logan, Nancy Platt Jacoby, Lance Warlock",6.5,40.0,United States,English
13318942,Dark Windows,2023,Alex Herron,Ulvrik Kraft,Kim Berg,"Rory Alexander, Vanessa Borgli, Anna Bullard, Annie Hamilton, Rachel Fowler, Morten Holst, Grace Binford Sheene, Jóel Sæmundsson, Christine Donlon",4.5,,Norway,English
5638642,The Ritual,2017,David Bruckner,Joe Barton,Ben Lovett,"Rafe Spall, Arsher Ali, Robert James-Collier, Sam Troughton, Paul Reid, Matthew Needham, Jacob James Beswick, Maria Erwolter, Hilary Reeves, Peter Liddell, Francesca Mula, Kerri McLean, Gheorghe Mezei, Adriana Macsut, Constantin Codrea, Zane Jarcu",6.4,57.0,United Kingdom,English
185937,The Blair Witch Project,1999,"Daniel Myrick, Eduardo Sánchez","Eduardo Sánchez, Daniel Myrick",Tony Cora,"Rei Hance, Joshua Leonard, Michael C. Williams, Bob Griffin, Jim King, Sandra Sánchez, Ed Swanson, Patricia DeCou, Mark Mason, Susie Gooch",6.5,80.0,United States,English
6772950,Truth or Dare,2018,Jeff Wadlow,"Michael Reisz, Jillian Jacobs, Christopher Roach, Jeff Wadlow",Matthew Margeson,"Lucy Hale, Violett Beane, Tyler Posey, Hayden Szeto, Aurora Perrineau, Sophia Ali, Landon Liboiron, Morgan Lindholm, Gary Anthony Williams, Ezmie Garcia, Nolan Gerard Funk, Sam Lerner, Brady Smith, Tom Choi, Vera Taylor, Andrew Howard, Omar Leyva, Leslie Stratton, Chasen Banks, Marcie Jean, Alexander Roberts, Ellie Laufer, Jake Delaney, Myron Natwick, Nefetari Spencer, Alexis Jacknow, Rubén Garfias, Bradley Snedeker, Lisa Catara, Tim Neff, Dominic Vedder, Sierra Hawkins, Angelique Kenney, Logan William McPeak, Gregg Daniel, Alex Montalban",5.2,35.0,United States,English
9224104,Meg 2: The Trench,2023,Ben Wheatley,"Dean Georgaris, Erich Hoeber, Jon Hoeber",Harry Gregson-Williams,"Jason Statham, Wu Jing, Shuya Sophia Cai, Page Kennedy, Sergio Peris-Mencheta, Sienna Guillory, Cliff Curtis, Skyler Samuels, Melissanthi Mahut, Whoopie van Raam, Kiran Sonia Sawar, Felix Mayr, Guo Tao, Robin Hill, Dai Lele, Ivy Tsui, Stewart Alexander, Able Wanamakok, Xiong Jinyi, Cai Jingjing, Kenneth Won, Longxi, Bai Narisu, Matthew Stirling, Richard Glover, Billy Clements, Jonny James, Enzo di Bonaventura, Sara Dee, Li Xin, Goran Lečić",5.0,40.0,United States,English
72271,The Texas Chain Saw Massacre,1974,Tobe Hooper,"Kim Henkel, Tobe Hooper",,"Marilyn Burns, Allen Danziger, Paul A. Partain, William Vail, Teri McMinn, Edwin Neal, Jim Siedow, Gunnar Hansen, John Dugan, Robert Courtin, William Creamer, John Henry Faulk, Jerry Green, Ed Guinn, Joe Bill Hogan, Perry Lorenz, John Larroquette",7.4,91.0,United States,English
